consume,end_time,index,length,link,start_time,norm_start_time,day_start_time,day_start_date
1.1,2016-10-05 13:05:14.100,88313,40,108,2016-10-05 13:05:13.000,2016-10-05 13:00:00.000,13:00:00,2016-10-05
0.25,2016-10-05 13:05:14.250,88313,9,119,2016-10-05 13:05:14.000,2016-10-05 13:00:00.000,13:00:00,2016-10-05
8.47,2016-10-05 13:05:22.470,88313,198,114,2016-10-05 13:05:14.000,2016-10-05 13:00:00.000,13:00:00,2016-10-05
6.76,2016-10-05 13:21:27.760,88343,107,115,2016-10-05 13:21:21.000,2016-10-05 13:20:00.000,13:20:00,2016-10-05
3.38,2016-10-05 13:22:41.380,88348,58,100,2016-10-05 13:22:38.000,2016-10-05 13:20:00.000,13:20:00,2016-10-05
2.89,2016-10-05 13:46:10.890,88424,109,110,2016-10-05 13:46:08.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
1.56,2016-10-05 13:46:12.560,88424,59,123,2016-10-05 13:46:11.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
9.92,2016-10-05 13:56:43.920,88432,293,104,2016-10-05 13:56:34.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
8.84,2016-10-05 13:57:51.840,88432,144,113,2016-10-05 13:57:43.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
2.46,2016-10-05 13:50:52.460,88440,59,123,2016-10-05 13:50:50.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
4.48,2016-10-05 13:56:43.480,88456,107,115,2016-10-05 13:56:39.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
5.48,2016-10-05 13:56:49.480,88456,131,102,2016-10-05 13:56:44.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
5.65,2016-10-05 13:56:54.650,88456,135,109,2016-10-05 13:56:49.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
12.26,2016-10-05 13:57:07.260,88456,293,104,2016-10-05 13:56:55.000,2016-10-05 13:40:00.000,13:40:00,2016-10-05
3.45,2016-10-05 14:01:45.450,88472,109,110,2016-10-05 14:01:42.000,2016-10-05 14:00:00.000,14:00:00,2016-10-05
17.76,2016-10-05 14:11:09.760,88499,206,118,2016-10-05 14:10:52.000,2016-10-05 14:00:00.000,14:00:00,2016-10-05
6.16,2016-10-05 14:47:44.160,88620,84,101,2016-10-05 14:47:38.000,2016-10-05 14:40:00.000,14:40:00,2016-10-05
1.44,2016-10-05 14:56:51.440,88659,59,123,2016-10-05 14:56:50.000,2016-10-05 14:40:00.000,14:40:00,2016-10-05
12.7,2016-10-05 15:02:42.700,88673,197,122,2016-10-05 15:02:30.000,2016-10-05 15:00:00.000,15:00:00,2016-10-05
5.14,2016-10-05 15:06:50.140,88706,78,105,2016-10-05 15:06:45.000,2016-10-05 15:00:00.000,15:00:00,2016-10-05
12.94,2016-10-05 15:07:45.940,88708,198,114,2016-10-05 15:07:33.000,2016-10-05 15:00:00.000,15:00:00,2016-10-05
0.25,2016-10-05 15:15:46.250,88746,6,120,2016-10-05 15:15:46.000,2016-10-05 15:00:00.000,15:00:00,2016-10-05
0.35,2016-10-05 15:22:53.350,88776,6,120,2016-10-05 15:22:53.000,2016-10-05 15:20:00.000,15:20:00,2016-10-05
0.22,2016-10-05 15:31:41.220,88809,6,120,2016-10-05 15:31:41.000,2016-10-05 15:20:00.000,15:20:00,2016-10-05
13.82,2016-10-05 15:56:34.820,88918,144,113,2016-10-05 15:56:21.000,2016-10-05 15:40:00.000,15:40:00,2016-10-05
0.2,2016-10-05 16:01:10.200,88951,6,120,2016-10-05 16:01:10.000,2016-10-05 16:00:00.000,16:00:00,2016-10-05
12.23,2016-10-05 16:20:27.230,89020,144,113,2016-10-05 16:20:15.000,2016-10-05 16:20:00.000,16:20:00,2016-10-05
0.18,2016-10-05 16:22:20.180,89039,6,120,2016-10-05 16:22:20.000,2016-10-05 16:20:00.000,16:20:00,2016-10-05
4.19,2016-10-05 16:28:34.190,89064,107,115,2016-10-05 16:28:30.000,2016-10-05 16:20:00.000,16:20:00,2016-10-05
5.13,2016-10-05 16:28:40.130,89064,131,102,2016-10-05 16:28:35.000,2016-10-05 16:20:00.000,16:20:00,2016-10-05
5.28,2016-10-05 16:28:45.280,89064,135,109,2016-10-05 16:28:40.000,2016-10-05 16:20:00.000,16:20:00,2016-10-05
3.77,2016-10-05 17:40:26.770,89286,107,115,2016-10-05 17:40:23.000,2016-10-05 17:40:00.000,17:40:00,2016-10-05
4.76,2016-10-05 17:42:28.760,89286,197,122,2016-10-05 17:42:24.000,2016-10-05 17:40:00.000,17:40:00,2016-10-05
1.45,2016-10-05 18:03:32.450,89359,58,100,2016-10-05 18:03:31.000,2016-10-05 18:00:00.000,18:00:00,2016-10-05
4.49,2016-10-05 18:03:40.490,89359,180,116,2016-10-05 18:03:36.000,2016-10-05 18:00:00.000,18:00:00,2016-10-05
2.09,2016-10-05 18:03:43.090,89359,84,101,2016-10-05 18:03:41.000,2016-10-05 18:00:00.000,18:00:00,2016-10-05
2.94,2016-10-05 18:03:45.940,89359,118,121,2016-10-05 18:03:43.000,2016-10-05 18:00:00.000,18:00:00,2016-10-05
0.37,2016-10-05 18:03:46.370,89359,15,106,2016-10-05 18:03:46.000,2016-10-05 18:00:00.000,18:00:00,2016-10-05
14.39,2016-10-05 18:09:43.390,89376,206,118,2016-10-05 18:09:29.000,2016-10-05 18:00:00.000,18:00:00,2016-10-05
4.98,2016-10-05 18:21:21.980,89415,78,105,2016-10-05 18:21:17.000,2016-10-05 18:20:00.000,18:20:00,2016-10-05
7.72,2016-10-05 18:35:22.720,89448,135,109,2016-10-05 18:35:15.000,2016-10-05 18:20:00.000,18:20:00,2016-10-05
2.11,2016-10-05 18:37:33.110,89453,59,123,2016-10-05 18:37:31.000,2016-10-05 18:20:00.000,18:20:00,2016-10-05
0.23,2016-10-05 18:41:13.230,89457,6,120,2016-10-05 18:41:13.000,2016-10-05 18:40:00.000,18:40:00,2016-10-05
0.4,2016-10-05 18:54:58.400,89475,15,106,2016-10-05 18:54:58.000,2016-10-05 18:40:00.000,18:40:00,2016-10-05
6.26,2016-10-05 19:24:26.260,89535,84,101,2016-10-05 19:24:20.000,2016-10-05 19:20:00.000,19:20:00,2016-10-05
5.07,2016-10-05 19:43:46.070,89565,109,110,2016-10-05 19:43:41.000,2016-10-05 19:40:00.000,19:40:00,2016-10-05
9.55,2016-10-05 20:00:33.550,89591,206,118,2016-10-05 20:00:24.000,2016-10-05 20:00:00.000,20:00:00,2016-10-05
9.26,2016-10-05 20:00:42.260,89591,197,122,2016-10-05 20:00:33.000,2016-10-05 20:00:00.000,20:00:00,2016-10-05
6.2,2016-10-05 20:11:51.200,89631,84,101,2016-10-05 20:11:45.000,2016-10-05 20:00:00.000,20:00:00,2016-10-05
13.59,2016-10-05 21:12:44.590,89766,121,111,2016-10-05 21:12:31.000,2016-10-05 21:00:00.000,21:00:00,2016-10-05
16.82,2016-10-05 21:18:39.820,89781,121,111,2016-10-05 21:18:23.000,2016-10-05 21:00:00.000,21:00:00,2016-10-05
4.15,2016-10-05 21:58:16.150,89846,109,110,2016-10-05 21:58:12.000,2016-10-05 21:40:00.000,21:40:00,2016-10-05
2.24,2016-10-05 21:58:18.240,89846,59,123,2016-10-05 21:58:16.000,2016-10-05 21:40:00.000,21:40:00,2016-10-05
1.29,2016-10-05 21:58:19.290,89846,34,107,2016-10-05 21:58:18.000,2016-10-05 21:40:00.000,21:40:00,2016-10-05
0.34,2016-10-05 21:58:21.340,89846,9,119,2016-10-05 21:58:21.000,2016-10-05 21:40:00.000,21:40:00,2016-10-05
2.79,2016-10-05 22:59:29.790,89905,109,110,2016-10-05 22:59:27.000,2016-10-05 22:40:00.000,22:40:00,2016-10-05
0.87,2016-10-05 22:59:32.870,89905,34,107,2016-10-05 22:59:32.000,2016-10-05 22:40:00.000,22:40:00,2016-10-05
0.15,2016-10-05 22:59:33.150,89905,6,120,2016-10-05 22:59:33.000,2016-10-05 22:40:00.000,22:40:00,2016-10-05
3.48,2016-10-05 22:59:37.480,89905,136,117,2016-10-05 22:59:34.000,2016-10-05 22:40:00.000,22:40:00,2016-10-05
1.04,2016-10-05 23:13:27.040,89915,34,107,2016-10-05 23:13:26.000,2016-10-05 23:00:00.000,23:00:00,2016-10-05
1.22,2016-10-05 23:13:28.220,89915,40,108,2016-10-05 23:13:27.000,2016-10-05 23:00:00.000,23:00:00,2016-10-05
9.12,2016-10-05 23:56:33.120,89940,121,111,2016-10-05 23:56:24.000,2016-10-05 23:40:00.000,23:40:00,2016-10-05
2.83,2016-10-06 00:53:13.830,89962,109,110,2016-10-06 00:53:11.000,2016-10-06 00:40:00.000,00:40:00,2016-10-06
5.13,2016-10-06 00:53:22.130,89962,198,114,2016-10-06 00:53:17.000,2016-10-06 00:40:00.000,00:40:00,2016-10-06
2.34,2016-10-06 01:08:22.340,89969,59,123,2016-10-06 01:08:20.000,2016-10-06 01:00:00.000,01:00:00,2016-10-06
1.87,2016-10-06 01:08:30.870,89969,40,108,2016-10-06 01:08:29.000,2016-10-06 01:00:00.000,01:00:00,2016-10-06
2.75,2016-10-06 05:16:11.750,90031,109,110,2016-10-06 05:16:09.000,2016-10-06 05:00:00.000,05:00:00,2016-10-06
0.86,2016-10-06 05:16:13.860,90031,34,107,2016-10-06 05:16:13.000,2016-10-06 05:00:00.000,05:00:00,2016-10-06
1.01,2016-10-06 05:16:15.010,90031,40,108,2016-10-06 05:16:14.000,2016-10-06 05:00:00.000,05:00:00,2016-10-06
0.4,2016-10-06 05:22:10.400,90033,15,106,2016-10-06 05:22:10.000,2016-10-06 05:20:00.000,05:20:00,2016-10-06
2.69,2016-10-06 05:43:18.690,90048,109,110,2016-10-06 05:43:16.000,2016-10-06 05:40:00.000,05:40:00,2016-10-06
1.46,2016-10-06 05:43:19.460,90048,59,123,2016-10-06 05:43:18.000,2016-10-06 05:40:00.000,05:40:00,2016-10-06
0.84,2016-10-06 05:43:20.840,90048,34,107,2016-10-06 05:43:20.000,2016-10-06 05:40:00.000,05:40:00,2016-10-06
0.99,2016-10-06 05:43:21.990,90048,40,108,2016-10-06 05:43:21.000,2016-10-06 05:40:00.000,05:40:00,2016-10-06
9.2,2016-10-06 06:30:19.200,90074,180,116,2016-10-06 06:30:10.000,2016-10-06 06:20:00.000,06:20:00,2016-10-06
13.79,2016-10-06 07:09:12.790,90116,206,118,2016-10-06 07:08:59.000,2016-10-06 07:00:00.000,07:00:00,2016-10-06
1.64,2016-10-06 07:16:23.640,90130,34,107,2016-10-06 07:16:22.000,2016-10-06 07:00:00.000,07:00:00,2016-10-06
1.53,2016-10-06 07:23:47.530,90138,59,123,2016-10-06 07:23:46.000,2016-10-06 07:20:00.000,07:20:00,2016-10-06
6.43,2016-10-06 07:23:56.430,90139,135,109,2016-10-06 07:23:50.000,2016-10-06 07:20:00.000,07:20:00,2016-10-06
3.02,2016-10-06 07:30:04.020,90145,109,110,2016-10-06 07:30:01.000,2016-10-06 07:20:00.000,07:20:00,2016-10-06
4.36,2016-10-06 07:39:24.360,90165,107,115,2016-10-06 07:39:20.000,2016-10-06 07:20:00.000,07:20:00,2016-10-06
3.59,2016-10-06 08:20:07.590,90234,109,110,2016-10-06 08:20:04.000,2016-10-06 08:20:00.000,08:20:00,2016-10-06
3.24,2016-10-06 08:23:20.240,90243,109,110,2016-10-06 08:23:17.000,2016-10-06 08:20:00.000,08:20:00,2016-10-06
5.89,2016-10-06 08:23:30.890,90243,198,114,2016-10-06 08:23:25.000,2016-10-06 08:20:00.000,08:20:00,2016-10-06
6.12,2016-10-06 08:23:37.120,90243,206,118,2016-10-06 08:23:31.000,2016-10-06 08:20:00.000,08:20:00,2016-10-06
3.9,2016-10-06 08:37:44.900,90269,109,110,2016-10-06 08:37:41.000,2016-10-06 08:20:00.000,08:20:00,2016-10-06
7.08,2016-10-06 08:37:57.080,90269,198,114,2016-10-06 08:37:50.000,2016-10-06 08:20:00.000,08:20:00,2016-10-06
14.11,2016-10-06 08:55:41.110,90308,198,114,2016-10-06 08:55:27.000,2016-10-06 08:40:00.000,08:40:00,2016-10-06
6.23,2016-10-06 09:22:45.230,90383,144,113,2016-10-06 09:22:39.000,2016-10-06 09:20:00.000,09:20:00,2016-10-06
5.59,2016-10-06 09:30:42.590,90416,109,110,2016-10-06 09:30:37.000,2016-10-06 09:20:00.000,09:20:00,2016-10-06
1.69,2016-10-06 10:19:08.690,90545,15,106,2016-10-06 10:19:07.000,2016-10-06 10:00:00.000,10:00:00,2016-10-06
16.15,2016-10-06 10:19:25.150,90545,144,113,2016-10-06 10:19:09.000,2016-10-06 10:00:00.000,10:00:00,2016-10-06
2.17,2016-10-06 10:20:31.170,90558,58,100,2016-10-06 10:20:29.000,2016-10-06 10:20:00.000,10:20:00,2016-10-06
0.64,2016-10-06 10:20:49.640,90560,9,119,2016-10-06 10:20:49.000,2016-10-06 10:20:00.000,10:20:00,2016-10-06
4.47,2016-10-06 10:54:46.470,90627,109,110,2016-10-06 10:54:42.000,2016-10-06 10:40:00.000,10:40:00,2016-10-06
7.55,2016-10-06 11:01:58.550,90640,131,102,2016-10-06 11:01:51.000,2016-10-06 11:00:00.000,11:00:00,2016-10-06
1.45,2016-10-06 11:06:53.450,90653,40,108,2016-10-06 11:06:52.000,2016-10-06 11:00:00.000,11:00:00,2016-10-06
0.22,2016-10-06 11:06:53.220,90653,6,120,2016-10-06 11:06:53.000,2016-10-06 11:00:00.000,11:00:00,2016-10-06
7.3,2016-10-06 11:26:05.300,90710,135,109,2016-10-06 11:25:58.000,2016-10-06 11:20:00.000,11:20:00,2016-10-06
1.57,2016-10-06 11:33:22.570,90728,59,123,2016-10-06 11:33:21.000,2016-10-06 11:20:00.000,11:20:00,2016-10-06
4.46,2016-10-06 11:35:43.460,90735,107,115,2016-10-06 11:35:39.000,2016-10-06 11:20:00.000,11:20:00,2016-10-06
5.46,2016-10-06 11:35:49.460,90735,131,102,2016-10-06 11:35:44.000,2016-10-06 11:20:00.000,11:20:00,2016-10-06
7.09,2016-10-06 11:43:56.090,90756,131,102,2016-10-06 11:43:49.000,2016-10-06 11:40:00.000,11:40:00,2016-10-06
7.23,2016-10-06 12:01:52.230,90800,131,102,2016-10-06 12:01:45.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
6.45,2016-10-06 12:01:59.450,90800,135,109,2016-10-06 12:01:53.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
16.25,2016-10-06 12:02:15.250,90800,293,104,2016-10-06 12:01:59.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
7.77,2016-10-06 12:08:29.770,90814,135,109,2016-10-06 12:08:22.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
2.7,2016-10-06 12:13:26.700,90826,59,123,2016-10-06 12:13:24.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
1.83,2016-10-06 12:13:29.830,90826,40,108,2016-10-06 12:13:28.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
0.27,2016-10-06 12:13:30.270,90826,6,120,2016-10-06 12:13:30.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
14.46,2016-10-06 12:15:46.460,90827,197,122,2016-10-06 12:15:32.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
11.2,2016-10-06 12:15:21.200,90830,180,116,2016-10-06 12:15:10.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
2.22,2016-10-06 12:19:01.220,90838,40,108,2016-10-06 12:18:59.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
10.91,2016-10-06 12:19:34.910,90838,197,122,2016-10-06 12:19:24.000,2016-10-06 12:00:00.000,12:00:00,2016-10-06
5.6,2016-10-06 12:39:34.600,90877,84,101,2016-10-06 12:39:29.000,2016-10-06 12:20:00.000,12:20:00,2016-10-06
7.6,2016-10-06 12:39:41.600,90877,118,121,2016-10-06 12:39:34.000,2016-10-06 12:20:00.000,12:20:00,2016-10-06
12.29,2016-10-06 12:40:45.290,90878,180,116,2016-10-06 12:40:33.000,2016-10-06 12:40:00.000,12:40:00,2016-10-06
7.35,2016-10-06 12:55:53.350,90919,131,102,2016-10-06 12:55:46.000,2016-10-06 12:40:00.000,12:40:00,2016-10-06
6.18,2016-10-06 12:55:59.180,90919,135,109,2016-10-06 12:55:53.000,2016-10-06 12:40:00.000,12:40:00,2016-10-06
13.84,2016-10-06 12:56:12.840,90919,293,104,2016-10-06 12:55:59.000,2016-10-06 12:40:00.000,12:40:00,2016-10-06
8.01,2016-10-06 13:05:54.010,90940,118,121,2016-10-06 13:05:46.000,2016-10-06 13:00:00.000,13:00:00,2016-10-06
0.81,2016-10-06 13:12:51.810,90956,15,106,2016-10-06 13:12:51.000,2016-10-06 13:00:00.000,13:00:00,2016-10-06
8.19,2016-10-06 13:26:19.190,91000,197,122,2016-10-06 13:26:11.000,2016-10-06 13:20:00.000,13:20:00,2016-10-06
6.87,2016-10-06 13:36:28.870,91023,107,115,2016-10-06 13:36:22.000,2016-10-06 13:20:00.000,13:20:00,2016-10-06
8.08,2016-10-06 13:36:45.080,91023,135,109,2016-10-06 13:36:37.000,2016-10-06 13:20:00.000,13:20:00,2016-10-06
2.12,2016-10-06 13:36:44.120,91025,78,105,2016-10-06 13:36:42.000,2016-10-06 13:20:00.000,13:20:00,2016-10-06
1.57,2016-10-06 13:36:45.570,91025,58,100,2016-10-06 13:36:44.000,2016-10-06 13:20:00.000,13:20:00,2016-10-06
5.34,2016-10-06 13:36:55.340,91025,197,122,2016-10-06 13:36:50.000,2016-10-06 13:20:00.000,13:20:00,2016-10-06
2.96,2016-10-06 13:59:42.960,91091,78,105,2016-10-06 13:59:40.000,2016-10-06 13:40:00.000,13:40:00,2016-10-06
7.73,2016-10-06 14:07:47.730,91113,107,115,2016-10-06 14:07:40.000,2016-10-06 14:00:00.000,14:00:00,2016-10-06
2.89,2016-10-06 14:22:18.890,91159,109,110,2016-10-06 14:22:16.000,2016-10-06 14:20:00.000,14:20:00,2016-10-06
12.64,2016-10-06 14:22:34.640,91159,198,114,2016-10-06 14:22:22.000,2016-10-06 14:20:00.000,14:20:00,2016-10-06
3.88,2016-10-06 14:33:34.880,91194,78,105,2016-10-06 14:33:31.000,2016-10-06 14:20:00.000,14:20:00,2016-10-06
3.66,2016-10-06 15:09:05.660,91305,78,105,2016-10-06 15:09:02.000,2016-10-06 15:00:00.000,15:00:00,2016-10-06
18.06,2016-10-06 15:14:54.060,91325,199,112,2016-10-06 15:14:36.000,2016-10-06 15:00:00.000,15:00:00,2016-10-06
1.73,2016-10-06 15:28:37.730,91362,23,103,2016-10-06 15:28:36.000,2016-10-06 15:20:00.000,15:20:00,2016-10-06
1.0,2016-10-06 15:29:37.000,91364,40,108,2016-10-06 15:29:36.000,2016-10-06 15:20:00.000,15:20:00,2016-10-06
15.19,2016-10-06 15:52:22.190,91420,198,114,2016-10-06 15:52:07.000,2016-10-06 15:40:00.000,15:40:00,2016-10-06
1.81,2016-10-06 15:56:35.810,91425,23,103,2016-10-06 15:56:34.000,2016-10-06 15:40:00.000,15:40:00,2016-10-06
5.74,2016-10-06 15:54:44.740,91426,109,110,2016-10-06 15:54:39.000,2016-10-06 15:40:00.000,15:40:00,2016-10-06
3.83,2016-10-06 15:58:03.830,91442,109,110,2016-10-06 15:58:00.000,2016-10-06 15:40:00.000,15:40:00,2016-10-06
16.19,2016-10-06 16:10:52.190,91469,206,118,2016-10-06 16:10:36.000,2016-10-06 16:00:00.000,16:00:00,2016-10-06
0.55,2016-10-06 16:19:50.550,91487,15,106,2016-10-06 16:19:50.000,2016-10-06 16:00:00.000,16:00:00,2016-10-06
2.0,2016-10-06 16:25:17.000,91506,40,108,2016-10-06 16:25:15.000,2016-10-06 16:20:00.000,16:20:00,2016-10-06
0.23,2016-10-06 16:25:17.230,91506,6,120,2016-10-06 16:25:17.000,2016-10-06 16:20:00.000,16:20:00,2016-10-06
15.7,2016-10-06 16:55:24.700,91571,180,116,2016-10-06 16:55:09.000,2016-10-06 16:40:00.000,16:40:00,2016-10-06
30.76,2016-10-06 17:04:07.760,91594,206,118,2016-10-06 17:03:37.000,2016-10-06 17:00:00.000,17:00:00,2016-10-06
30.91,2016-10-06 17:14:08.910,91620,206,118,2016-10-06 17:13:38.000,2016-10-06 17:00:00.000,17:00:00,2016-10-06
0.53,2016-10-06 17:19:31.530,91629,15,106,2016-10-06 17:19:31.000,2016-10-06 17:00:00.000,17:00:00,2016-10-06
0.3,2016-10-06 17:39:32.300,91684,6,120,2016-10-06 17:39:32.000,2016-10-06 17:20:00.000,17:20:00,2016-10-06
7.11,2016-10-06 17:41:41.110,91690,78,105,2016-10-06 17:41:34.000,2016-10-06 17:40:00.000,17:40:00,2016-10-06
11.47,2016-10-06 18:18:35.470,91776,206,118,2016-10-06 18:18:24.000,2016-10-06 18:00:00.000,18:00:00,2016-10-06
3.49,2016-10-06 18:53:04.490,91833,118,121,2016-10-06 18:53:01.000,2016-10-06 18:40:00.000,18:40:00,2016-10-06
0.44,2016-10-06 18:53:04.440,91833,15,106,2016-10-06 18:53:04.000,2016-10-06 18:40:00.000,18:40:00,2016-10-06
22.32,2016-10-06 19:09:03.320,91861,197,122,2016-10-06 19:08:41.000,2016-10-06 19:00:00.000,19:00:00,2016-10-06
11.9,2016-10-06 19:37:31.900,91932,180,116,2016-10-06 19:37:20.000,2016-10-06 19:20:00.000,19:20:00,2016-10-06
7.85,2016-10-06 19:43:31.850,91943,180,116,2016-10-06 19:43:24.000,2016-10-06 19:40:00.000,19:40:00,2016-10-06
0.65,2016-10-06 19:43:41.650,91943,15,106,2016-10-06 19:43:41.000,2016-10-06 19:40:00.000,19:40:00,2016-10-06
10.33,2016-10-06 19:44:13.330,91947,180,116,2016-10-06 19:44:03.000,2016-10-06 19:40:00.000,19:40:00,2016-10-06
17.01,2016-10-06 20:03:03.010,91998,144,113,2016-10-06 20:02:46.000,2016-10-06 20:00:00.000,20:00:00,2016-10-06
9.9,2016-10-06 20:17:43.900,92038,118,121,2016-10-06 20:17:34.000,2016-10-06 20:00:00.000,20:00:00,2016-10-06
6.9,2016-10-06 20:23:19.900,92059,107,115,2016-10-06 20:23:13.000,2016-10-06 20:20:00.000,20:20:00,2016-10-06
6.68,2016-10-06 20:23:26.680,92059,131,102,2016-10-06 20:23:20.000,2016-10-06 20:20:00.000,20:20:00,2016-10-06
5.88,2016-10-06 20:29:47.880,92073,84,101,2016-10-06 20:29:42.000,2016-10-06 20:20:00.000,20:20:00,2016-10-06
15.82,2016-10-06 20:30:13.820,92073,144,113,2016-10-06 20:29:58.000,2016-10-06 20:20:00.000,20:20:00,2016-10-06
8.67,2016-10-06 20:51:14.670,92128,118,121,2016-10-06 20:51:06.000,2016-10-06 20:40:00.000,20:40:00,2016-10-06
9.29,2016-10-06 21:04:37.290,92152,136,117,2016-10-06 21:04:28.000,2016-10-06 21:00:00.000,21:00:00,2016-10-06
5.06,2016-10-06 21:17:43.060,92166,78,105,2016-10-06 21:17:38.000,2016-10-06 21:00:00.000,21:00:00,2016-10-06
0.27,2016-10-06 21:26:57.270,92184,6,120,2016-10-06 21:26:57.000,2016-10-06 21:20:00.000,21:20:00,2016-10-06
6.18,2016-10-06 21:27:03.180,92184,136,117,2016-10-06 21:26:57.000,2016-10-06 21:20:00.000,21:20:00,2016-10-06
3.0,2016-10-06 21:51:34.000,92221,109,110,2016-10-06 21:51:31.000,2016-10-06 21:40:00.000,21:40:00,2016-10-06
1.62,2016-10-06 21:51:35.620,92221,59,123,2016-10-06 21:51:34.000,2016-10-06 21:40:00.000,21:40:00,2016-10-06
7.41,2016-10-06 22:03:08.410,92234,109,110,2016-10-06 22:03:01.000,2016-10-06 22:00:00.000,22:00:00,2016-10-06
8.06,2016-10-06 22:08:25.060,92237,109,110,2016-10-06 22:08:17.000,2016-10-06 22:00:00.000,22:00:00,2016-10-06
6.31,2016-10-06 22:10:18.310,92240,109,110,2016-10-06 22:10:12.000,2016-10-06 22:00:00.000,22:00:00,2016-10-06
0.35,2016-10-06 22:10:26.350,92240,6,120,2016-10-06 22:10:26.000,2016-10-06 22:00:00.000,22:00:00,2016-10-06
3.28,2016-10-06 22:22:19.280,92254,59,123,2016-10-06 22:22:16.000,2016-10-06 22:20:00.000,22:20:00,2016-10-06
0.53,2016-10-06 22:26:29.530,92256,6,120,2016-10-06 22:26:29.000,2016-10-06 22:20:00.000,22:20:00,2016-10-06
11.93,2016-10-06 22:26:40.930,92256,136,117,2016-10-06 22:26:29.000,2016-10-06 22:20:00.000,22:20:00,2016-10-06
3.27,2016-10-06 22:43:24.270,92269,109,110,2016-10-06 22:43:21.000,2016-10-06 22:40:00.000,22:40:00,2016-10-06
13.73,2016-10-06 22:54:43.730,92275,198,114,2016-10-06 22:54:30.000,2016-10-06 22:40:00.000,22:40:00,2016-10-06
14.28,2016-10-06 22:54:57.280,92275,206,118,2016-10-06 22:54:43.000,2016-10-06 22:40:00.000,22:40:00,2016-10-06
9.27,2016-10-06 23:15:15.270,92282,121,111,2016-10-06 23:15:06.000,2016-10-06 23:00:00.000,23:00:00,2016-10-06
6.09,2016-10-07 00:37:34.090,92315,84,101,2016-10-07 00:37:28.000,2016-10-07 00:20:00.000,00:20:00,2016-10-07
3.45,2016-10-07 00:48:00.450,92319,109,110,2016-10-07 00:47:57.000,2016-10-07 00:40:00.000,00:40:00,2016-10-07
6.06,2016-10-07 01:00:36.060,92325,109,110,2016-10-07 01:00:30.000,2016-10-07 01:00:00.000,01:00:00,2016-10-07
3.17,2016-10-07 03:58:32.170,92361,109,110,2016-10-07 03:58:29.000,2016-10-07 03:40:00.000,03:40:00,2016-10-07
3.03,2016-10-07 04:29:53.030,92368,109,110,2016-10-07 04:29:50.000,2016-10-07 04:20:00.000,04:20:00,2016-10-07
1.91,2016-10-07 05:01:20.910,92372,78,105,2016-10-07 05:01:19.000,2016-10-07 05:00:00.000,05:00:00,2016-10-07
1.42,2016-10-07 05:01:22.420,92372,58,100,2016-10-07 05:01:21.000,2016-10-07 05:00:00.000,05:00:00,2016-10-07
4.42,2016-10-07 05:01:30.420,92372,180,116,2016-10-07 05:01:26.000,2016-10-07 05:00:00.000,05:00:00,2016-10-07
2.9,2016-10-07 05:01:34.900,92372,118,121,2016-10-07 05:01:32.000,2016-10-07 05:00:00.000,05:00:00,2016-10-07
11.33,2016-10-07 05:04:14.330,92374,197,122,2016-10-07 05:04:03.000,2016-10-07 05:00:00.000,05:00:00,2016-10-07
7.67,2016-10-07 05:10:31.670,92378,109,110,2016-10-07 05:10:24.000,2016-10-07 05:00:00.000,05:00:00,2016-10-07
0.33,2016-10-07 05:55:42.330,92401,9,119,2016-10-07 05:55:42.000,2016-10-07 05:40:00.000,05:40:00,2016-10-07
7.37,2016-10-07 05:55:50.370,92401,198,114,2016-10-07 05:55:43.000,2016-10-07 05:40:00.000,05:40:00,2016-10-07
0.57,2016-10-07 06:10:20.570,92409,9,119,2016-10-07 06:10:20.000,2016-10-07 06:00:00.000,06:00:00,2016-10-07
6.64,2016-10-07 06:13:27.640,92412,109,110,2016-10-07 06:13:21.000,2016-10-07 06:00:00.000,06:00:00,2016-10-07
0.55,2016-10-07 06:36:39.550,92426,9,119,2016-10-07 06:36:39.000,2016-10-07 06:20:00.000,06:20:00,2016-10-07
13.59,2016-10-07 06:59:57.590,92451,197,122,2016-10-07 06:59:44.000,2016-10-07 06:40:00.000,06:40:00,2016-10-07
10.66,2016-10-07 07:11:35.660,92466,118,121,2016-10-07 07:11:25.000,2016-10-07 07:00:00.000,07:00:00,2016-10-07
1.14,2016-10-07 07:11:37.140,92466,15,106,2016-10-07 07:11:36.000,2016-10-07 07:00:00.000,07:00:00,2016-10-07
